2018-05-22-15-45-42,model_2,31799,25311,relu,True,40,2.135048e-03,2.529346e-04,1.011315e-03,0.562002,7.000000e+00,0.17289,0.17443,0.74515,
2018-05-22-16-07-19,model_2,42828,581,relu,True,45,1.902441e-03,1.441705e-04,1.135195e-03,0.765702,1.200000e+01,0.17186,0.17399,0.74646,
2018-05-22-16-40-43,model_2,36513,67010,relu,True,41,2.149346e-03,2.500596e-04,1.181582e-03,0.698832,9.000000e+00,0.17193,0.17487,0.74570,
2018-05-22-17-06-50,model_2,23379,75376,relu,True,42,2.104486e-03,1.618621e-04,7.823437e-04,0.563298,7.000000e+00,0.17330,0.17414,0.74571,
2018-05-22-17-29-11,model_2,51726,5414,relu,True,44,2.365420e-03,1.345759e-04,1.024956e-03,0.514140,7.000000e+00,0.17289,0.17449,0.74646,
2018-05-22-17-52-28,model_2,25178,47383,relu,True,41,2.093749e-03,1.803514e-04,8.772120e-04,0.806956,5.000000e+00,0.17694,0.17644,0.74141,
2018-05-22-18-10-51,model_2,59282,15048,relu,True,42,2.099259e-03,2.293711e-04,9.720833e-04,0.644712,7.000000e+00,0.17317,0.17387,0.74659,
2018-05-22-18-33-00,model_2,999,73010,relu,True,40,2.104400e-03,1.122109e-04,7.645373e-04,0.641896,9.000000e+00,0.17294,0.17381,0.74644,
2018-05-22-18-58-34,model_2,53261,79990,relu,True,44,1.965695e-03,1.997734e-05,8.616759e-04,0.711902,9.000000e+00,0.17253,0.17380,0.74643,
2018-05-22-19-26-01,model_2,54214,78060,relu,True,46,2.285362e-03,9.063457e-05,8.029869e-04,0.778414,1.000000e+01,0.17238,0.17424,0.74703,
2018-05-22-19-56-04,model_2,37956,98685,relu,True,43,2.007086e-03,8.849228e-06,1.209497e-03,0.719643,1.000000e+01,0.17209,0.17375,0.74607,
2018-05-22-20-25-01,model_2,27304,26397,relu,True,45,2.203644e-03,1.072974e-04,8.238433e-04,0.681348,9.000000e+00,0.17269,0.17381,0.74644,
2018-05-22-20-52-46,model_2,60721,71903,relu,True,45,2.102919e-03,2.635467e-04,9.082985e-04,0.679030,8.000000e+00,0.17278,0.17443,0.74688,
2018-05-22-21-18-38,model_2,58345,87931,relu,True,44,1.976547e-03,2.556789e-04,9.421599e-04,0.754026,1.100000e+01,0.17209,0.17518,0.74635,
2018-05-22-21-49-34,model_2,4492,66551,relu,True,42,1.946328e-03,2.373993e-04,1.028172e-03,0.542303,8.000000e+00,0.17277,0.17381,0.74758,
2018-05-22-22-13-18,model_2,65188,13659,relu,True,46,2.144099e-03,1.682951e-04,8.692723e-04,0.708915,7.000000e+00,0.17329,0.17438,0.74664,
2018-05-22-22-38-02,model_2,1598,93954,relu,True,45,1.925832e-03,2.813061e-04,1.185745e-03,0.520428,7.000000e+00,0.17267,0.17446,0.74602,
